lemma,freq
sonder,5.07
sondeur,0.20
sondé,0.08
song,0.40
songe,21.28
songe-creux,0.41
songer,104.86
songerie,1.69
songeur,6.08
songeusement,0.20
sonique,0.45
sonnaille,1.15
sonnailler,0.20
sonnant,6.89
sonner,92.57
sonnerie,18.31
sonnet,2.09
sonnette,16.15
sonneur,1.34
sonné,3.58
sono,1.89
sonoluminescence,0.01
sonore,27.30
sonorement,0.07
sonorisation,0.27
sonoriser,0.27
sonorité,6.15
sonothèque,0.01
sonotone,0.17
sopha,0.27
sophie,1.23
sophisme,0.54
sophiste,0.47
sophistication,0.68
sophistique,0.11
sophistiqué,3.57
sophora,0.14
sopor,0.07
soporifique,0.62
soprano,5.21
sorbet,1.55
sorbetière,0.27
sorbier,1.18
sorbitol,0.03
sorbonne,0.07
sorcellerie,5.24
sorcier,54.09
sordide,10.95
sordidement,0.20
sordidité,0.14
sorgho,0.07
sorite,0.01
sornette,1.83
sororal,0.27
sororité,0.14
sort,58.92
sortable,0.29
sortant,1.49
sorte,307.16
sortie,75.27
sortilège,3.19
sortir,884.26
sosie,1.89
sostenuto,0.07
sot,8.11
sotie,0.07
sottement,2.30
sottise,11.82
sou,41.22
souabe,0.14
soubassement,2.23
soubise,0.07
soubresaut,6.96
soubrette,3.11
souche,10.54
souchet,0.07
souchette,0.07
souci,61.22
soucier,26.62
soucieux,16.62
soucoupe,8.85
soudage,0.04
soudain,207.30
soudainement,6.98
soudaineté,1.28
soudanais,0.24
soudard,2.23
soude,0.88
souder,8.04
soudeur,1.42
soudoyer,1.92
soudure,1.35
soudé,1.82
soue,0.34
soufflant,1.08
souffle,100.20
soufflement,0.27
souffler,83.65
soufflerie,0.98
soufflet,6.22
souffleter,2.09
souffleur,1.35
soufflure,0.20
soufflé,2.77
souffrance,47.16
souffrant,6.47
souffre-douleur,1.22
souffreteux,2.50
souffrir,119.26
soufi,0.07
soufre,4.53
soufré,0.47
souhait,10.41
souhaitable,3.72
souhaiter,85.59
souillage,0.07
souille,2.57
souiller,15.81
souillon,1.08
souillure,2.91
souk,2.64
soul,1.71
soulageant,0.07
soulagement,21.22
soulager,29.12
soule,0.30
soulever,113.38
soulevé,3.24
soulier,35.68
souligner,22.57
soulèvement,2.36
soumettre,37.57
soumis,5.88
soumission,10.95
soumissionner,0.01
soupape,1.28
soupe,38.04
soupente,3.11
souper,8.81
soupeser,5.14
soupeur,0.20
soupier,2.57
soupir,35.95
soupirail,3.24
soupirant,2.23
soupirer,65.47
soupière,2.43
souple,27.23
souplement,1.55
souplesse,9.86
soupçon,23.58
soupçonnable,0.07
soupçonner,34.59
soupçonneux,6.22
souquenille,0.41
souquer,0.43
sourate,0.20
source,49.19
sourcier,0.81
sourcil,47.64
sourciller,2.09
sourcilleux,1.96
sourd,50.68
sourd-muet,1.48
sourdaient,0.20
sourdait,1.08
sourde-muette,0.24
sourdement,6.55
sourdine,6.49
sourdingue,1.42
sourdre,5.47
souriant,23.45
souriceau,0.41
souricière,1.35
sourire,262.91
souris,22.57
sournois,16.89
sournoisement,4.80
sournoiserie,0.95
sous,1032.70
sous-alimentation,0.27
sous-alimenté,0.27
sous-bibliothécaire,0.47
sous-bois,7.57
sous-chef,0.88
sous-classe,0.01
sous-comité,0.26
sous-commission,0.18
sous-continent,0.07
sous-couche,0.03
sous-cul,0.07
sous-cutané,0.28
sous-diacre,0.07
sous-directeur,1.96
sous-division,0.04
sous-dominante,0.07
sous-développement,0.30
sous-développé,0.68
sous-effectif,0.11
sous-emploi,0.07
sous-ensemble,0.14
sous-entendre,2.03
sous-entendu,5.34
sous-espace,0.22
sous-espèce,0.11
sous-estimation,0.07
sous-estimer,7.27
sous-fifre,0.72
sous-garde,0.07
sous-genre,0.02
sous-gorge,0.07
sous-groupe,0.01
sous-homme,0.61
sous-humanité,0.20
sous-intendant,0.30
sous-jacent,0.81
sous-lieutenant,5.61
sous-locataire,0.14
sous-location,0.09
sous-louer,0.63
sous-main,1.96
sous-marin,11.14
sous-marinier,0.26
sous-marque,0.14
sous-maîtresse,0.20
sous-merde,0.59
sous-ministre,0.17
sous-off,4.26
sous-officier,9.53
sous-ordre,0.61
sous-payer,0.28
sous-pied,0.20
sous-plat,0.07
sous-prieur,0.47
sous-produit,0.54
sous-programme,0.12
sous-prolétaire,0.11
sous-prolétariat,0.34
sous-préfecture,1.62
sous-préfet,1.01
sous-qualifié,0.04
sous-secrétaire,1.15
sous-secrétariat,0.10
sous-secteur,0.27
sous-section,0.09
sous-sol,13.50
sous-station,0.17
sous-système,0.04
sous-tasse,0.20
sous-tension,0.03
sous-titrage,54.64
sous-titre,23.09
sous-titrer,5.81
sous-traitance,0.04
sous-traitant,0.23
sous-traiter,0.14
sous-ventrière,0.47
sous-verge,0.54
sous-verre,0.20
sous-vêtement,6.57
souscripteur,0.20
souscription,0.41
souscrire,3.11
souscrit,0.41
soussigné,1.83
soussou,0.54
soustraction,1.08
soustraire,7.84
soutache,0.14
soutane,6.89
soutanelle,0.07
soute,2.62
soutenable,0.14
soutenance,0.14
soutenant,0.41
souteneur,1.89
soutenir,61.22
soutenu,4.46
souter,0.03
souterrain,13.04
souterrainement,0.27
soutien,18.87
soutien-gorge,8.65
soutier,0.54
soutif,2.11
soutirage,0.07
soutirer,2.32
soutra,0.20
soutènement,0.54
souvenance,0.81
souvenir,315.05
souvent,286.96
souventefois,0.14
souventes fois,0.27
souverain,10.00
souverainement,2.09
souveraineté,10.81
souvlaki,0.14
soviet,7.70
soviétique,24.59
soviétisation,0.14
soviétisme,0.34
sovkhoze,0.07
soya,0.09
soyeusement,0.07
soyeux,13.04
soûl,12.96
soûlant,0.07
soûlard,1.19
soûlaud,0.20
soûler,6.13
soûlerie,0.20
soûlographe,0.14
soûlographie,0.14
soûlot,0.29
spa,1.05
spacieux,4.26
spadassin,1.15
spadille,0.07
spaghetti,7.02
spahi,2.30
spamming,0.01
sparadrap,1.96
sparring-partner,0.07
sparte,0.14
sparterie,0.34
spartiate,0.60
spartéine,0.01
spasme,6.76
spasmodique,0.81
spasmodiquement,0.88
spasmophile,0.07
spasmophilie,0.20
spasticité,0.03
spastique,0.01
spath,0.07
spatial,10.94
spatialement,0.01
spatio-temporel,0.21
spationaute,0.09
spatiotemporel,0.05
spatule,1.82
spatuler,0.01
speakeasy,0.07
speaker,3.99
species,0.10
spectacle,73.78
spectaculaire,6.22
spectaculairement,0.34
spectateur,21.69
spectral,0.94
spectre,6.96
spectrogramme,0.03
spectrographe,0.05
spectrographie,0.14
spectrographique,0.09
spectrohéliographe,0.01
spectromètre,0.34
spectrométrie,0.09
spectrométrique,0.01
spectrophotomètre,0.01
spectroscope,0.07
spectroscopie,0.01
speech,1.88
speed,3.45
speeder,0.54
speedé,0.61
spencer,0.27
spenglérienne,0.07
spermaceti,0.08
spermatique,0.27
spermato,0.41
spermatogenèse,0.04
spermatozoïde,0.74
sperme,8.47
spermicide,0.07
spermogramme,0.01
spetsnaz,0.02
sphaigne,0.07
sphincter,1.01
sphinge,0.20
sphinx,3.04
sphygmomanomètre,0.02
sphère,9.19
sphénoïde,0.01
sphéricité,0.07
sphérique,1.62
sphériquement,0.01
sphéroïde,0.14
spi,0.01
spic,0.14
spica,0.14
spider,3.27
spin,0.14
spina,0.05
spina-bifida,0.04
spina-ventosa,0.07
spinal,0.64
spinnaker,0.14
spinozisme,0.07
spirale,6.08
spiraler,0.07
spiralé,0.20
spire,0.81
spirite,0.07
spiritisme,1.81
spiritualiser,0.74
spiritualisme,0.14
spiritualiste,0.41
spiritualité,1.15
spirituel,14.53
spirituellement,0.81
spiritueux,0.61
spirochète,0.02
spirographe,0.03
spiruline,0.01
spitz,0.01
splash,0.27
spleen,1.55
splendeur,14.59
splendide,16.73
splendidement,0.21
splitter,0.07
splénectomie,0.09
splénique,0.05
spoiler,0.01
spoliation,0.61
spolier,0.59
spolié,0.07
spondylarthrose,0.01
spondylite,0.01
spongieux,4.26
spongiforme,0.03
sponsor,2.72
sponsoring,0.09
sponsoriser,1.19
sponsorisé,0.06
spontané,7.97
spontanéité,2.50
spontanément,8.11
spoon,0.31
sporadique,1.62
sporadiquement,0.54
spore,0.91
sport,30.04
sportif,9.39
sportivement,0.20
sportivité,0.02
sportsman,0.61
sportswear,0.07
spot,3.50
spoutnik,0.24
sprat,0.40
spray,2.71
sprechgesang,0.07
spring,0.83
springer,0.59
sprinkler,0.05
sprint,2.23
sprinter,0.68
sprinteur,0.03
spruce,0.04
spumescent,0.07
spumosité,0.07
spécial,83.73
spéciale,0.81
spécialement,14.80
spécialisation,0.43
spécialiser,5.68
spécialiste,16.96
spécialisé,5.41
spécialité,10.06
spécieusement,0.07
spécieux,0.41
spécification,0.48
spécificité,0.34
spécifier,2.16
spécifique,4.80
spécifiquement,1.22
spécifié,0.15
spécimen,5.26
spéculaire,0.14
spéculateur,0.88
spéculatif,0.61
spéculation,3.92
spéculer,1.86
spéculoos,0.14
spéculum,0.14
spéléo,0.27
spéléologie,0.07
spéléologue,0.29
spéléotomie,0.14
squale,0.47
squameux,0.41
square,16.69
squash,0.73
squat,1.23
squatter,1.28
squatteur,0.17
squaw,6.08
squeeze,0.10
squeezer,0.02
squelette,11.69
squelettique,3.45
squire,0.07
sri lankais,0.01
stabat mater,0.07
stabilisant,0.02
stabilisateur,0.84
stabilisation,0.41
stabiliser,4.84
stabilisé,0.56
stabilité,3.18
stable,10.09
stablement,0.07
stabulation,0.14
staccato,0.41
stade,15.14
stadium,0.22
staff,1.39
stage,6.16
stagflation,0.01
stagiaire,2.47
stagnant,2.97
stagnation,0.61
stagner,5.41
stakhanoviste,0.27
stalactite,0.61
stalag,0.74
stalagmite,0.34
stalinien,3.72
stalinisme,1.01
stalino,0.07
stalle,2.43
stance,0.41
stand,7.02
stand-by,0.83
standard,4.17
standardisation,0.07
standardiste,1.55
standardisé,0.14
standing,2.03
staphylococcie,0.01
staphylococcique,0.01
staphylocoque,0.11
star,39.34
star-system,0.01
starking,0.14
starlette,1.22
staroste,0.60
start-up,0.35
starter,1.00
starting-gate,0.14
stase,1.23
stat,0.05
stater,1.69
station,29.71
station-service,4.22
station-éclair,0.07
stationnaire,0.64
stationnement,2.64
stationner,8.85
statique,1.42
statisticien,0.10
statistique,5.11
statistiquement,0.91
statistiquer,0.07
statu quo,1.08
statuaire,0.88
statue,42.84
statuer,1.01
statuette,4.93
statufier,1.28
stature,4.05
staturo-pondéral,0.01
status,0.22
statut,6.13
statutaire,0.11
statère,0.74
stayer,0.47
steak,10.76
steamboat,0.04
steamer,0.27
steeple,0.09
steeple-chase,0.07
stegomya,0.07
stellaire,1.76
stem,0.07
stencil,0.07
stendhalien,0.07
stentor,0.88
steppe,18.65
stepper,0.09
stercoraire,0.07
sterling,0.93
sternal,0.26
sterne,0.14
sterno-cléido-mastoïdien,0.01
sternum,0.97
stetson,0.21
steward,1.35
stick,0.95
sticker,0.04
stigma,0.07
stigmate,3.11
stigmatiser,0.74
stigmatisé,0.07
stilton,0.20
stimulant,1.97
stimulateur,0.42
stimulation,1.29
stimuler,4.60
stimulus,0.84
stimulus-réponse,0.14
stipulant,0.09
stipulation,0.20
stipule,0.04
stipuler,1.81
stipulé,0.07
stochastique,0.01
stock,7.91
stock-car,0.19
stockage,1.33
stocker,3.54
stoker,0.65
stokes,0.10
stomacal,0.61
stomie,0.02
stomoxys,0.27
stone,2.16
stop,44.50
stoppage,0.14
stopper,15.61
stoppeur,0.14
storage,0.01
store,7.09
story-board,0.28
stout,0.45
stoïcien,0.61
stoïcisme,0.61
stoïque,0.95
stoïquement,0.27
strabisme,0.95
stradivarius,0.07
straight,0.40
stramoine,0.01
stramonium,0.04
strangulation,1.28
stranguler,0.47
strapontin,1.89
strasbourgeois,0.54
strass,1.69
strasse,0.39
stratagème,1.89
strate,0.47
stratification,0.41
stratifié,0.54
stratigraphique,0.07
stratosphère,0.68
stratosphérique,0.14
stratus,0.01
stratège,1.62
stratégie,9.80
stratégique,10.14
stratégiquement,0.54
stratégiste,0.01
strelitzia,0.01
streptococcie,0.01
streptococcique,0.01
streptocoque,0.18
streptokinase,0.01
streptomycine,0.14
stress,10.85
stressant,1.81
stresser,7.34
stretch,0.29
stretching,0.28
strict,14.39
strictement,7.91
stricto sensu,0.01
stridence,1.96
strident,7.30
strider,0.12
stridor,0.04
stridulation,0.27
striduler,0.20
strie,1.82
strier,4.26
string,3.90
strip,2.44
strip-poker,0.08
strip-tease,4.04
strip-teaseur,4.02
stripper,0.01
striptease,0.60
strié,0.74
stroboscope,0.05
stroboscopique,0.10
strontiane,0.07
strontium,0.07
strophe,2.16
structural,0.27
structuralement,0.07
structuralisme,0.14
structuraliste,0.07
structure,8.74
structurel,0.59
structurellement,0.05
structurer,1.22
structuré,0.54
strudel,0.46
struggle for life,0.07
strychnine,0.74
strychnos,0.01
stuc,1.89
studette,0.07
studieusement,0.27
studieux,4.05
studio,27.77
studiolo,0.01
stuka,1.15
stupeur,24.05
stupide,71.75
stupidement,5.07
stupidité,3.63
stupre,0.81
stups,0.08
stupéfaction,8.04
stupéfait,14.73
stupéfiant,6.49
stupéfier,5.07
stygien,0.01
style,46.62
styler,1.55
stylet,0.74
stylisation,0.01
stylisme,0.23
styliste,1.34
stylistique,0.20
stylite,0.27
stylo,17.73
stylo-bille,0.17
stylo-feutre,0.27
stylobille,0.27
stylographe,0.47
stylomine,0.54
styloïde,0.01
stylé,0.88
styrax,0.07
styrène,0.04
stèle,2.57
stère,0.61
stéarate,0.01
stéarique,0.01
stégosaure,0.06
sténo,0.86
sténodactylo,0.14
sténodactylographie,0.07
sténographe,0.08
sténographie,0.32
sténographique,0.07
sténopé,0.14
sténose,0.07
sténotype,0.01
sténotypiste,0.07
stéphanois,0.27
stérile,11.69
stérilement,0.20
stérilet,0.61
stérilisant,0.14
stérilisateur,0.18
stérilisation,0.37
stériliser,1.50
stérilisé,0.41
stérilité,2.91
stéroïde,2.00
stéréo,2.51
stéréophonie,0.27
stéréophonique,0.14
stéréoscope,0.27
stéréoscopie,0.07
stéréoscopique,0.20
stéréotype,1.22
stéréotyper,0.61
stéréotypie,0.07
stéréotypé,0.68
stéthoscope,0.68
su,3.20
suaire,2.64
suant,2.43
suave,7.43
suavement,0.61
suavité,1.55
sub,0.22
sub-aquatique,0.07
sub-atomique,0.07
sub-claquant,0.01
sub-espace,0.08
sub-normaux,0.14
sub-vocal,0.07
sub-véhiculaire,0.01
sub-zéro,0.01
subalterne,2.36
subaquatique,0.03
subatomique,0.33
subcarpatique,0.07
subcellulaire,0.02
subconsciemment,0.04
subconscient,2.17
subculture,0.02
subdivision,0.47
subduction,0.04
suber,0.01
subir,53.72
subit,16.49
subitement,15.54
subito,1.15
subjectif,1.49
subjectivement,0.01
subjectivisme,0.20
subjectiviste,0.07
subjectivité,0.44
subjonctif,1.55
subjugation,0.01
subjuguer,5.27
sublimable,0.07
sublimation,0.41
sublime,12.91
sublimement,0.14
sublimer,1.42
subliminal,0.53
sublimissime,0.07
sublimité,0.20
sublimé,0.27
sublingual,0.07
sublunaire,0.20
submerger,12.91
submergé,1.15
submersible,0.27
submersion,0.05
subodorer,2.50
subordination,1.55
subordonner,2.23
subordonné,2.77
subordonnée,0.20
subornation,0.09
suborner,0.21
suborneur,0.41
subreptice,0.61
subrepticement,2.64
subrogation,0.02
subrécargue,0.07
subside,0.88
subsidiaire,0.20
subsidiairement,0.07
subsistance,1.55
subsistant,0.20
subsister,17.09
subsonique,0.19
substance,14.39
substantiel,2.43
substantiellement,0.27
substantif,0.34
substantifique,0.20
substituer,8.11
substitut,2.70
substitution,2.30
substrat,0.09
substratum,0.27
substruction,0.07
subséquemment,0.23
subséquent,0.34
subterfuge,1.35
subtil,22.91
subtilement,2.30
subtiliser,2.16
subtilité,5.20
subtropical,0.14
suburbain,0.34
subvenir,1.52
subvention,3.00
subventionner,0.79
subventionné,0.14
subversif,3.61
subversion,0.95
subvertir,0.07
suc,3.18
successeur,6.96
successif,18.99
succession,11.35
successivement,12.57
successoral,0.03
succinct,0.88
succinctement,0.41
succion,1.69
succomber,9.66
succube,0.46
succulence,0.68
succulent,2.77
succursale,1.42
succès,53.72
succédané,0.95
succéder,33.78
sucer,23.45
sucette,2.64
suceur,2.88
sucre,32.77
sucrer,4.73
sucrerie,3.58
sucrette,0.52
sucrier,1.79
sucré,9.05
sud,28.38
sud-africain,0.47
sud-américain,1.55
sud-coréen,0.21
sud-est,3.30
sud-ouest,3.51
sud-sud-est,0.03
sud-vietnamien,0.20
sudation,0.14
sudiste,2.82
sudoripare,0.14
sudète,0.14
suer,10.34
suerte,0.22
sueur,60.34
sufficit,0.07
suffire,232.08
suffisamment,20.07
suffisance,3.99
suffisant,18.99
suffocant,3.78
suffocation,1.35
suffoquer,11.76
suffrage,3.99
suffragette,0.27
suffète,0.07
suggestibilité,0.02
suggestif,1.22
suggestion,8.35
suggestionner,0.14
suggestivité,0.01
suggérer,29.00
sui,0.55
sui generis,0.23
suicidaire,2.63
suicidant,0.20
suicide,27.33
suicider,30.09
suicidé,1.22
suie,7.43
suif,2.03
suifer,0.14
suiffard,0.07
suiffeux,0.14
suint,0.88
suintant,2.70
suintement,0.81
suinter,5.95
suisse,10.27
suite,275.90
suitée,0.07
suiv,0.01
suivant,51.08
suiveur,0.88
suivez-moi-jeune-homme,0.07
suivi,9.12
suivre,2090.54
sujet,120.42
sujette,0.20
sujétion,1.15
sulfamide,0.19
sulfate,0.68
sulfater,0.27
sulfaté,0.10
sulfhydrique,0.07
sulfite,0.07
sulfonate,0.03
sulfonique,0.01
sulfure,0.68
sulfureux,1.89
sulfurique,0.82
sulfurisé,0.20
sulfuré,0.03
sulky,0.41
sulpicien,0.61
sultan,7.09
sultanat,0.20
sultane,3.78
sumac,0.14
summum,0.56
sumo,0.88
sumérien,0.04
sunlight,0.41
sunna,0.07
super,154.83
super-espion,0.02
super-pilote,0.01
superbe,53.42
superbement,2.64
supercalculateur,0.06
supercarburant,0.02
superchampion,0.07
supercherie,1.76
superfamille,0.01
superficialité,0.34
superficie,1.01
superficiel,5.71
superficiellement,0.41
superfin,0.07
superflu,4.46
superfluité,0.20
superfétatoire,0.54
supergrand,0.07
superintendant,0.14
superintendante,0.07
superlatif,0.07
superlativement,0.07
superman,1.52
supermarché,12.19
supernova,0.58
superordinateur,0.03
superposable,0.20
superposer,7.50
superposition,0.95
superposé,5.00
superproduction,0.27
superpuissance,0.34
superpuissant,0.07
supersonique,0.33
superstar,1.82
superstitieusement,0.34
superstitieux,3.92
superstition,6.11
superstructure,1.35
supertanker,0.03
superviser,3.61
superviseur,1.99
supervision,0.68
supin,0.07
supination,0.14
supplanter,1.62
suppliant,7.09
supplication,4.80
supplice,13.38
suppliciant,0.27
supplicier,0.88
supplicié,2.64
supplier,53.66
supplique,1.08
suppléance,0.14
suppléant,0.54
suppléer,2.30
supplément,7.50
supplémentaire,15.68
supplémenter,0.14
support,6.42
supportable,6.22
supporter,86.04
supporteur,0.21
supposable,0.07
supposer,120.31
supposition,5.34
suppositoire,0.88
supposé,3.54
supposément,0.04
suppresseur,0.03
suppression,2.09
supprimer,15.07
suppurant,0.07
suppuration,0.14
suppurer,0.68
supputation,0.95
supputer,4.19
suppôt,0.95
supra,0.34
supra-humain,0.07
supraconducteur,0.16
supraconductivité,0.01
supranational,0.14
supranaturel,0.01
supraterrestre,0.14
suprématie,1.08
suprême,22.97
suprêmement,0.81
supérette,0.56
supérieur,46.69
supérieurement,1.01
supériorité,9.26
sur,5320.47
sur-le-champ,10.95
sur-mesure,0.03
sur-place,0.27
surabondamment,0.20
surabondance,1.35
surabondant,0.61
suractiver,0.01
suractivité,0.07
suractivé,0.14
suradaptation,0.14
suradapté,0.20
surah,0.20
suraigu,3.38
surajouter,0.41
suralimentation,0.07
suralimenter,0.20
suranné,1.96
surard,0.07
surarmement,0.01
surbaissé,0.68
surbooké,0.23
surboum,0.88
surbrillance,0.01
surbrodé,0.07
surcapacité,0.03
surcharge,1.57
surcharger,7.30
surchauffe,0.48
surchauffer,3.31
surchoix,0.20
surclasser,0.47
surcompensation,0.07
surcompenser,0.07
surconsommation,0.02
surcontre,0.03
surcot,0.14
surcoût,0.02
surcroît,17.03
surdimensionné,0.13
surdité,2.16
surdosage,0.01
surdose,0.27
surdoué,1.08
surdévelopper,0.01
surdéveloppé,0.07
sureau,1.89
sureffectif,0.10
suremploi,0.01
surenchère,2.91
surenchérir,1.08
surentraînement,0.10
surentraîné,0.09
surestimation,0.01
surestimer,1.83
suret,0.27
surexcitation,0.81
surexciter,1.69
surexposition,0.02
surf,5.57
surface,57.09
surfacer,0.01
surfactant,0.08
surfacturation,0.04
surfacturer,0.15
surfaire,0.20
surfait,0.46
surfaçage,0.07
surfer,9.40
surfeur,1.96
surfilage,0.07
surfin,0.14
surgeler,0.34
surgelé,1.11
surgeon,0.54
surgir,73.18
surgissement,1.01
surgé,1.08
surgénérateur,0.03
surhomme,1.11
surhumain,4.19
surhumanité,0.07
suri,0.54
suricate,0.05
surimi,0.01
surimpression,0.81
surin,3.99
suriner,0.54
surinformation,0.07
surintendance,0.07
surintendant,0.43
surintensité,0.04
surinvestissement,0.07
surir,0.20
surjet,0.14
surlendemain,7.57
surligner,0.24
surligneur,0.03
surmenage,0.63
surmenant,0.07
surmener,1.33
surmené,1.01
surmoi,0.68
surmonter,28.11
surmulot,0.34
surmâle,0.14
surmédicalisation,0.01
surnageant,0.20
surnager,2.64
surnaturel,6.22
surnom,7.79
surnombre,0.68
surnommer,6.55
surnommé,1.69
surnuméraire,0.14
suroxygéner,0.01
suroxygéné,0.07
suroît,0.61
surpasser,6.64
surpatte,0.20
surpeuplement,0.07
surpeupler,0.01
surpeuplé,1.62
surplace,0.34
surplis,1.69
surplomb,2.23
surplombant,0.41
surplomber,8.85
surplus,10.95
surpoids,0.23
surpopulation,0.45
surprenant,19.73
surprendre,116.62
surpresseur,0.01
surpression,0.14
surprime,0.14
surpris,21.62
surprise,82.94
surprise-partie,0.61
surprise-party,0.10
surproduction,0.14
surprotecteur,0.06
surprotéger,0.17
surpuissance,0.07
surpuissant,0.41
surqualifié,0.11
surréalisme,1.96
surréaliste,2.64
surréalité,0.14
surréel,0.41
surrégime,0.07
surrénal,0.23
surrénalien,0.01
surréservation,0.01
sursaut,21.28
sursauter,28.11
surseoir,0.74
sursis,7.36
sursitaire,0.01
sursum corda,0.20
surtaxe,0.14
surtaxer,0.04
surtendu,0.07
surtension,0.37
surtout,291.49
surveillance,19.16
surveillant,6.55
surveiller,84.82
survenir,15.54
survenue,1.62
survie,11.64
survitesse,0.14
survivaliste,0.01
survivance,1.08
survivant,12.80
survivre,63.62
survol,0.83
survoler,6.22
survoltage,0.20
survolteur,0.02
survolté,1.42
survêt,0.47
survêtement,2.77
surélever,2.50
surélévation,0.03
surévaluation,0.07
sus,3.65
sus-orbitaire,0.01
susceptibilité,2.57
susceptible,11.89
susciter,23.31
suscription,0.14
susdit,0.47
sushi,2.03
susmentionné,0.30
susnommé,0.27
suspect,32.45
suspecter,6.13
suspendre,39.32
suspendu,11.89
suspens,7.43
suspense,4.09
suspenseur,0.07
suspensif,0.07
suspension,7.91
suspensoir,0.14
suspente,0.14
suspicieusement,0.14
suspicieux,1.10
suspicion,2.57
sustentation,0.14
sustenter,0.68
susu,0.07
susucre,0.20
susurrement,0.47
susurrer,4.86
sutra,0.20
suture,4.54
suturer,0.45
sutémi,0.14
suzerain,0.68
suzeraineté,0.14
suçage,0.07
suçoir,0.27
suçon,1.05
suçoter,1.35
suède,0.07
suédine,0.54
suédois,6.89
suée,1.96
svastika,0.20
svelte,2.77
sveltesse,0.61
svp,6.36
swahili,0.54
sweat-shirt,0.20
sweater,1.01
sweepstake,0.07
swing,0.88
sybaritisme,0.07
sycomore,1.08
sycophante,0.07
syllabe,11.28
syllabus,0.01
syllepse,0.07
syllogisme,0.54
syllogistique,0.07
sylphide,0.27
sylvain,0.20
sylvaner,0.14
sylve,0.14
sylvestre,1.22
sylviculture,0.14
sylvie,2.09
symbionte,0.01
symbiose,0.68
symbiote,4.04
symbiotique,0.36
symbole,18.92
symbolique,9.53
symboliquement,0.88
symbolisant,0.20
symbolisation,0.14
symboliser,5.07
symbolisme,0.81
symboliste,0.20
sympa,83.39
sympathectomie,0.07
sympathie,26.15
sympathique,16.23
sympathisant,1.62
sympathiser,2.12
sympathomimétique,0.01
symphonie,5.54
symphonique,1.02
symphyse,0.05
symposium,0.81
symptomatique,0.41
symptomatologie,0.11
symptôme,11.64
symétrie,2.97
symétrique,3.92
symétriquement,0.95
synagogue,3.65
synapse,0.70
synaptique,0.23
